id,valid,perf,util-LUT,util-DSP,util-FF,util-BRAM
1192,False,0,0,0,0,0
1193,False,0,0,0,0,0
1194,False,0,0,0,0,0
1195,False,0,0,0,0,0
1196,False,0,0,0,0,0
1197,False,0,0,0,0,0
1198,False,0,0,0,0,0
1199,False,0,0,0,0,0
1200,False,0,0,0,0,0
1201,False,0,0,0,0,0
1202,True,2120625.5409940085,0.2988680601119995,0.104373037815094,0.1572290062904358,0.03282931447029114
1203,False,0,0,0,0,0
1204,True,125606.65254567296,0.3367750644683838,0.10921108722686768,0.16298162937164307,0.05967596173286438
1205,False,0,0,0,0,0
1206,False,0,0,0,0,0
1207,False,0,0,0,0,0
1208,False,0,0,0,0,0
1209,False,0,0,0,0,0
1210,False,0,0,0,0,0
1211,False,0,0,0,0,0
1212,False,0,0,0,0,0
1213,True,131752.3958686,0.2759138345718384,0.08845621347427368,0.0971497893333435,0.05214002728462219
1214,False,0,0,0,0,0
1215,False,0,0,0,0,0
1216,False,0,0,0,0,0
1217,True,1519318.7959184214,0.26203858852386475,0.07767385244369507,0.1388567090034485,0.04197004437446594
1218,False,0,0,0,0,0
1219,True,532565.4226568412,0.33527982234954834,0.2069043517112732,0.1557818055152893,0
1220,False,0,0,0,0,0
1221,False,0,0,0,0,0
1222,False,0,0,0,0,0
1223,False,0,0,0,0,0
1224,False,0,0,0,0,0
1225,False,0,0,0,0,0
1226,False,0,0,0,0,0
1227,True,1125002.0790787467,0,0,0.01815742254257202,0
1228,False,0,0,0,0,0
1229,False,0,0,0,0,0
1230,False,0,0,0,0,0
1231,False,0,0,0,0,0
1232,False,0,0,0,0,0
1233,False,0,0,0,0,0
1234,False,0,0,0,0,0
1235,False,0,0,0,0,0
1236,True,613551.6424407228,0.22580508887767792,0.19586104154586792,0.12120801210403442,0
1237,False,0,0,0,0,0
1238,False,0,0,0,0,0
1239,False,0,0,0,0,0
1240,False,0,0,0,0,0
1241,False,0,0,0,0,0
1242,False,0,0,0,0,0
1243,False,0,0,0,0,0
1244,False,0,0,0,0,0
1245,False,0,0,0,0,0
1246,True,889043.3512250108,0.17855717241764069,0.018108665943145752,0.09039920568466187,0.042892247438430786
1247,False,0,0,0,0,0
1248,False,0,0,0,0,0
1249,False,0,0,0,0,0
1250,False,0,0,0,0,0
1251,False,0,0,0,0,0
1252,False,0,0,0,0,0
1253,False,0,0,0,0,0
1254,False,0,0,0,0,0
1255,False,0,0,0,0,0
1256,False,0,0,0,0,0
1257,False,0,0,0,0,0
1258,False,0,0,0,0,0
1259,False,0,0,0,0,0
1260,False,0,0,0,0,0
1261,False,0,0,0,0,0
1262,True,1717340.9266896527,0.13599072396755219,0.06514424085617065,0.08772486448287964,0.04227343201637268
1263,False,0,0,0,0,0
1264,False,0,0,0,0,0
1265,True,2056974.398717806,0.04053281247615814,0,0.026345551013946533,0.030880361795425415
1266,True,1043696.5544441135,0.12207095324993134,0.050633251667022705,0.08740824460983276,0.01405361294746399
1267,False,0,0,0,0,0
1268,True,120908.51991819755,0.33136093616485596,0.10843151807785034,0.1659415364265442,0.051553159952163696
1269,False,0,0,0,0,0
1270,False,0,0,0,0,0
1271,False,0,0,0,0,0
1272,False,0,0,0,0,0
1273,False,0,0,0,0,0
1274,False,0,0,0,0,0
1275,False,0,0,0,0,0
1276,False,0,0,0,0,0
1277,False,0,0,0,0,0
1278,False,0,0,0,0,0
1279,True,1267771.5197429936,0.08157460391521454,0,0.050283849239349365,0.0005767643451690674
1280,False,0,0,0,0,0
1281,False,0,0,0,0,0
1282,True,1263205.5113201395,0.11497382819652557,0.03653138875961304,0.0748937726020813,0.02895691990852356
1283,False,0,0,0,0,0
1284,False,0,0,0,0,0
1285,True,949312.0141070521,0.18718530237674713,0.024813473224639893,0.09717470407485962,0.04060080647468567
1286,False,0,0,0,0,0
1287,False,0,0,0,0,0
1288,False,0,0,0,0,0
1289,False,0,0,0,0,0
1290,False,0,0,0,0,0
1291,False,0,0,0,0,0
1292,False,0,0,0,0,0
1293,False,0,0,0,0,0
1294,False,0,0,0,0,0
1295,False,0,0,0,0,0
1296,False,0,0,0,0,0
1297,False,0,0,0,0,0
1298,False,0,0,0,0,0
1299,False,0,0,0,0,0
1300,False,0,0,0,0,0
1301,False,0,0,0,0,0
1302,False,0,0,0,0,0
1303,True,568463.9160703862,0.01336793601512909,0.03244692087173462,0.03461313247680664,0.01708260178565979
1304,False,0,0,0,0,0
1305,False,0,0,0,0,0
1306,False,0,0,0,0,0
1307,False,0,0,0,0,0
1308,False,0,0,0,0,0
1309,False,0,0,0,0,0
1310,False,0,0,0,0,0
1311,False,0,0,0,0,0
1312,True,1060174.0002666896,0.013347133994102478,0.020863115787506104,0.029811471700668335,0.021316081285476685
1313,False,0,0,0,0,0
1314,False,0,0,0,0,0
1315,False,0,0,0,0,0
1316,False,0,0,0,0,0
1317,False,0,0,0,0,0
1318,False,0,0,0,0,0
1319,True,772878.7946187283,0.00035099685192108154,0,0.012288451194763184,0.03719690442085266
1320,False,0,0,0,0,0
1321,False,0,0,0,0,0
1322,False,0,0,0,0,0
1323,False,0,0,0,0,0
1324,False,0,0,0,0,0
1325,False,0,0,0,0,0
1326,False,0,0,0,0,0
1327,False,0,0,0,0,0
1328,False,0,0,0,0,0
1329,False,0,0,0,0,0
1330,False,0,0,0,0,0
1331,False,0,0,0,0,0
1332,False,0,0,0,0,0
1333,False,0,0,0,0,0
1334,False,0,0,0,0,0
1335,True,1078356.5983388247,0.023649170994758606,0.006191074848175049,0.03447422385215759,0.023553043603897095
1336,False,0,0,0,0,0
1337,False,0,0,0,0,0
1338,False,0,0,0,0,0
1339,False,0,0,0,0,0
1340,False,0,0,0,0,0
1341,False,0,0,0,0,0
1342,False,0,0,0,0,0
1343,False,0,0,0,0,0
1344,False,0,0,0,0,0
1345,False,0,0,0,0,0
1346,False,0,0,0,0,0
1347,False,0,0,0,0,0
1348,False,0,0,0,0,0
1349,False,0,0,0,0,0
1350,False,0,0,0,0,0
1351,False,0,0,0,0,0
1352,False,0,0,0,0,0
1353,False,0,0,0,0,0
1354,False,0,0,0,0,0
1355,False,0,0,0,0,0
1356,False,0,0,0,0,0
1357,False,0,0,0,0,0
1358,False,0,0,0,0,0
1359,False,0,0,0,0,0
1360,False,0,0,0,0,0
1361,False,0,0,0,0,0
1362,True,152810.440311387,0.003283485770225525,0.027842462062835693,0.03961151838302612,0.023240119218826294
1363,False,0,0,0,0,0
1364,False,0,0,0,0,0
1365,False,0,0,0,0,0
1366,False,0,0,0,0,0
1367,False,0,0,0,0,0
1368,False,0,0,0,0,0
1369,False,0,0,0,0,0
1370,True,5917227.364398276,0.8217253088951111,0.58262699842453,0.352308452129364,0.2855464518070221
1371,True,1834548.9624708677,1.0114319324493408,0.8177810311317444,0.38321125507354736,0.5296241044998169
1372,False,0,0,0,0,0
1373,True,2520593.6388625507,0.4314059019088745,0.5065001845359802,0.24430066347122192,0.2452879250049591
1374,True,4440216.27270819,0.14617089927196503,0.11782127618789673,0.10364383459091187,0.2691693603992462
1375,False,0,0,0,0,0
1376,False,0,0,0,0,0
1377,False,0,0,0,0,0
1378,True,3819534.3542420827,0.43009233474731445,0.48541033267974854,0.22350531816482544,0.20965328812599182
1379,True,7303201.936042606,0.08136855065822601,0.09375286102294922,0.10454314947128296,0.19050326943397522
1380,True,1333435.5451363646,0.7692469954490662,0.5648611187934875,0.42144840955734253,0.27186670899391174
1381,False,0,0,0,0,0
1382,False,0,0,0,0,0
1383,False,0,0,0,0,0
1384,False,0,0,0,0,0
1385,True,5172952.99382128,0.12768976390361786,0.10832995176315308,0.10396629571914673,0.25649502873420715
1386,True,4886023.207449964,0.14935337007045746,0.15859895944595337,0.13947933912277222,0.24138739705085754
1387,True,2828414.8764531366,0.45796895027160645,0.4859098196029663,0.232621967792511,0.257930189371109
1388,False,0,0,0,0,0
1389,True,1844321.7066031347,0.5847825407981873,0.6277108192443848,0.3456311821937561,0.29166021943092346
1390,True,3887822.6029826053,0.45748740434646606,0.4783710837364197,0.23946207761764526,0.22927656769752502
1391,False,0,0,0,0,0
1392,True,10269334.45074911,0.35473889112472534,0.42808985710144043,0.2235221266746521,0.3332193195819855
1393,False,0,0,0,0,0
1394,False,0,0,0,0,0
1395,False,0,0,0,0,0
1396,False,0,0,0,0,0
1397,False,0,0,0,0,0
1398,False,0,0,0,0,0
1399,True,8994920.048779085,0.4106222987174988,0.4402599334716797,0.2105359435081482,0.3671471178531647
1400,False,0,0,0,0,0
1401,False,0,0,0,0,0
1402,False,0,0,0,0,0
1403,True,851846.4966576766,0.881320059299469,0.7703655362129211,0.4294670820236206,0.40744748711586
1404,False,0,0,0,0,0
1405,False,0,0,0,0,0
1406,True,5823480.3800236955,0.13077937066555023,0.1325179934501648,0.10361069440841675,0.28095701336860657
1407,False,0,0,0,0,0
1408,False,0,0,0,0,0
1409,False,0,0,0,0,0
1410,False,0,0,0,0,0
1411,True,5119290.054215457,0.12859956920146942,0.13848167657852173,0.12230592966079712,0.23562470078468323
1412,False,0,0,0,0,0
1413,False,0,0,0,0,0
1414,False,0,0,0,0,0
1415,False,0,0,0,0,0
1416,True,4434377.707107403,0.15880034863948822,0.11177653074264526,0.10345953702926636,0.266658216714859
1417,False,0,0,0,0,0
1418,True,46268277.90671236,0.2627946734428406,0.3739170432090759,0.3948211073875427,0.5383257865905762
1419,False,0,0,0,0,0
1420,False,0,0,0,0,0
1421,True,27986911.704535484,0.30507904291152954,0.3355916142463684,0.6456292271614075,0.6073607206344604
1422,True,9100166.74428453,0.35764676332473755,0.4070984125137329,0.20687812566757202,0.3276144564151764
1423,False,0,0,0,0,0
1424,True,2564269.0456940653,0.5589092373847961,0.6130840182304382,0.3116737902164459,0.3817578852176666
1425,False,0,0,0,0,0
1426,False,0,0,0,0,0
1427,False,0,0,0,0,0
1428,False,0,0,0,0,0
1429,False,0,0,0,0,0
1430,True,6280716.559865686,0.4898800253868103,0.5010434985160828,0.2735251784324646,0.2969285547733307
1431,False,0,0,0,0,0
1432,False,0,0,0,0,0
1433,True,1416949.2994998756,0.7554213404655457,0.548123300075531,0.3914414048194885,0.36936965584754944
1434,False,0,0,0,0,0
1435,True,13175954.385951137,0.05995713174343109,0.09168332815170288,0.0914415717124939,0.18170765042304993
1436,False,0,0,0,0,0
1437,False,0,0,0,0,0
1438,False,0,0,0,0,0
1439,False,0,0,0,0,0
1440,False,0,0,0,0,0
1441,True,997640.1275256714,0.9027959704399109,0.7947472929954529,0.4455709457397461,0.4202362596988678
1442,True,4843836.530868059,0.4335208535194397,0.4402049779891968,0.23799437284469604,0.35374191403388977
1443,True,53184179.34928127,0.3617632985115051,0.43066537380218506,0.023934781551361084,0.6154990196228027
1444,False,0,0,0,0,0
1445,False,0,0,0,0,0
1446,False,0,0,0,0,0
1447,True,4203513.248587192,0.18267326056957245,0.13257044553756714,0.12995237112045288,0.276122123003006
1448,False,0,0,0,0,0
1449,False,0,0,0,0,0
1450,False,0,0,0,0,0
1451,False,0,0,0,0,0
1452,False,0,0,0,0,0
1453,True,5711642.159477908,0.09852759540081024,0.09358853101730347,0.10990172624588013,0.21160855889320374
1454,True,2351589.8399218055,0.434967041015625,0.5065362453460693,0.24916213750839233,0.24267712235450745
1455,True,8612530.85904931,0.09731899201869965,0.11088961362838745,0.1150086522102356,0.21057000756263733
1456,False,0,0,0,0,0
1457,False,0,0,0,0,0
1458,True,6276804.203588523,0.3663560748100281,0.40205758810043335,0.21640926599502563,0.32261326909065247
1459,False,0,0,0,0,0
1460,False,0,0,0,0,0
1461,False,0,0,0,0,0
1462,True,3838682.6995495586,0.42595332860946655,0.4876258373260498,0.22417622804641724,0.20899632573127747
1463,True,1432783.7034319649,0.6853489279747009,0.6513522267341614,0.5386558175086975,0.41265109181404114
1464,False,0,0,0,0,0
1465,True,6057721.8592188265,0.5609036087989807,0.46442919969558716,0.2566203474998474,0.3276107609272003
1466,True,5720633.753354279,0.9504823088645935,0.7717711329460144,0.3726385831832886,0.44111552834510803
1467,True,2286020.7534512626,0.6371816992759705,0.4397459626197815,0.33555203676223755,0.24337974190711975
1468,True,3514123.5161681552,0.43342846632003784,0.4835682511329651,0.22471767663955688,0.20959702134132385
1469,True,2819413.6043666014,0.420234739780426,0.48255419731140137,0.2213171124458313,0.21503964066505432
1470,True,3086517.754501867,0.4277828335762024,0.5047759413719177,0.250243604183197,0.24461987614631653
1471,False,0,0,0,0,0
1472,False,0,0,0,0,0
1473,False,0,0,0,0,0
1474,False,0,0,0,0,0
1475,False,0,0,0,0,0
1476,True,13283708.09317833,0.3477737307548523,0.4229397177696228,0.18515723943710327,0.28447654843330383
1477,True,875755.1927999374,0.8328976035118103,0.34179866313934326,0.4778478741645813,0.389466792345047
1478,False,0,0,0,0,0
1479,False,0,0,0,0,0
1480,False,0,0,0,0,0
1481,False,0,0,0,0,0
1482,True,11506603.526653027,0.05379723012447357,0.08431059122085571,0.08388715982437134,0.17956951260566711
1483,False,0,0,0,0,0
1484,False,0,0,0,0,0
1485,False,0,0,0,0,0
1486,True,5612664.397680623,0.1771339327096939,0.03735709190368652,0.16342651844024658,0
1487,False,0,0,0,0,0
1488,True,286505.2358704735,0.5299960970878601,0.3253100514411926,0.25096601247787476,0.09200623631477356
1489,False,0,0,0,0,0
1490,False,0,0,0,0,0
1491,False,0,0,0,0,0
1492,False,0,0,0,0,0
1493,False,0,0,0,0,0
1494,False,0,0,0,0,0
1495,False,0,0,0,0,0
1496,False,0,0,0,0,0
1497,False,0,0,0,0,0
1498,False,0,0,0,0,0
1499,False,0,0,0,0,0
1500,False,0,0,0,0,0
1501,False,0,0,0,0,0
1502,False,0,0,0,0,0
1503,True,364033.5733121859,0.9947330355644226,0.5678319334983826,0.5337816476821899,0
1504,False,0,0,0,0,0
1505,False,0,0,0,0,0
1506,False,0,0,0,0,0
1507,False,0,0,0,0,0
1508,False,0,0,0,0,0
1509,False,0,0,0,0,0
1510,True,124926.77644647307,0.6643087267875671,0.5473713278770447,0.39947760105133057,0
1511,True,223426.1127704448,0.2491263598203659,0.33084636926651,0.178331196308136,0.01460769772529602
1512,False,0,0,0,0,0
1513,False,0,0,0,0,0
1514,False,0,0,0,0,0
1515,True,120721.79967652849,0.8687599301338196,0.5955080986022949,0.4654877781867981,0.055539995431900024
1516,False,0,0,0,0,0
1517,False,0,0,0,0,0
1518,True,467568.86321267247,0.39554911851882935,0.26383382081985474,0.19113242626190186,0
1519,False,0,0,0,0,0
1520,False,0,0,0,0,0
1521,False,0,0,0,0,0
1522,False,0,0,0,0,0
1523,False,0,0,0,0,0
1524,False,0,0,0,0,0
1525,False,0,0,0,0,0
1526,False,0,0,0,0,0
1527,True,3530072.195281449,0.11080758273601532,0.22732007503509521,0.3838065266609192,0
1528,False,0,0,0,0,0
1529,False,0,0,0,0,0
1530,False,0,0,0,0,0
1531,False,0,0,0,0,0
1532,False,0,0,0,0,0
1533,False,0,0,0,0,0
1534,False,0,0,0,0,0
1535,False,0,0,0,0,0
1536,False,0,0,0,0,0
1537,True,184677.66926223054,0.6538906693458557,0.3711370825767517,0.35272717475891113,0.14964261651039124
1538,False,0,0,0,0,0
1539,False,0,0,0,0,0
1540,False,0,0,0,0,0
1541,False,0,0,0,0,0
1542,False,0,0,0,0,0
1543,False,0,0,0,0,0
1544,False,0,0,0,0,0
1545,False,0,0,0,0,0
1546,True,148205.39925291316,1.040686011314392,0.6115613579750061,0.562994658946991,0.029867559671401978
1547,False,0,0,0,0,0
1548,False,0,0,0,0,0
1549,True,94744.33918850296,0.636605441570282,0.42237353324890137,0.3460386395454407,0.08980861306190491
1550,False,0,0,0,0,0
1551,False,0,0,0,0,0
1552,False,0,0,0,0,0
1553,False,0,0,0,0,0
1554,True,2625922.111198988,0.19186846911907196,0.26811814308166504,0.45970404148101807,0.059579282999038696
1555,False,0,0,0,0,0
1556,True,1776749.3287941182,0.1760367602109909,0.17369884252548218,0.0661821961402893,0.04782429337501526
1557,False,0,0,0,0,0
1558,False,0,0,0,0,0
1559,False,0,0,0,0,0
1560,False,0,0,0,0,0
1561,False,0,0,0,0,0
1562,True,4853030.850147454,0.13419659435749054,0.1482464075088501,0.07269203662872314,0
1563,False,0,0,0,0,0
1564,True,328347.38756066473,0.5100580453872681,0.371806263923645,0.27436625957489014,0.09855857491493225
1565,False,0,0,0,0,0
1566,True,712757.7567771355,0.0019086450338363647,0.032694995403289795,0.014880478382110596,0
1567,False,0,0,0,0,0
1568,False,0,0,0,0,0
1569,True,2638043.317176503,0.11998777091503143,0.19722092151641846,0.413272500038147,0.02070668339729309
1570,True,108924.27336802716,0.6953344941139221,0.3695908188819885,0.4570079445838928,0.15095975995063782
1571,False,0,0,0,0,0
1572,False,0,0,0,0,0
1573,False,0,0,0,0,0
1574,True,504055.1490815089,0.8949769139289856,0.47639256715774536,0.4215773344039917,0.09764853119850159
1575,False,0,0,0,0,0
1576,False,0,0,0,0,0
1577,False,0,0,0,0,0
1578,False,0,0,0,0,0
1579,False,0,0,0,0,0
1580,False,0,0,0,0,0
1581,False,0,0,0,0,0
1582,True,492578.0148618478,0.38273996114730835,0.44612592458724976,0.19452926516532898,0.04730084538459778
1583,False,0,0,0,0,0
1584,False,0,0,0,0,0
1585,False,0,0,0,0,0
1586,False,0,0,0,0,0
1587,True,278226.5942804907,0.737666666507721,0.48742324113845825,0.382754921913147,0
1588,False,0,0,0,0,0
1589,True,6855272.437242814,0.21025292575359344,0.05847877264022827,0,0
1590,False,0,0,0,0,0
1591,False,0,0,0,0,0
1592,True,422138.52321855805,0.4119808077812195,0.2967994213104248,0.20653605461120605,0.013935118913650513
1593,False,0,0,0,0,0
1594,False,0,0,0,0,0
1595,False,0,0,0,0,0
1596,False,0,0,0,0,0
1597,False,0,0,0,0,0
1598,True,1134359.8686094955,0,0.01425403356552124,0.0004035830497741699,0
1599,True,28911.32126843719,0.5816730260848999,0.35569053888320923,0.33283162117004395,0.14184430241584778
1600,False,0,0,0,0,0
1601,False,0,0,0,0,0
1602,False,0,0,0,0,0
1603,False,0,0,0,0,0
1604,False,0,0,0,0,0
1605,False,0,0,0,0,0
1606,False,0,0,0,0,0
1607,True,7560.947233238343,0.23321233689785004,0.4530971646308899,0.11871227622032166,0
1608,False,0,0,0,0,0
1609,False,0,0,0,0,0
1610,False,0,0,0,0,0
1611,False,0,0,0,0,0
1612,False,0,0,0,0,0
1613,False,0,0,0,0,0
1614,False,0,0,0,0,0
1615,False,0,0,0,0,0
1616,True,10519.220654645982,0.2430841475725174,0.5623312592506409,0.1728595495223999,0.051139622926712036
1617,False,0,0,0,0,0
1618,False,0,0,0,0,0
1619,False,0,0,0,0,0
1620,False,0,0,0,0,0
1621,False,0,0,0,0,0
1622,False,0,0,0,0,0
1623,False,0,0,0,0,0
1624,False,0,0,0,0,0
1625,False,0,0,0,0,0
1626,False,0,0,0,0,0
1627,False,0,0,0,0,0
1628,False,0,0,0,0,0
1629,False,0,0,0,0,0
1630,False,0,0,0,0,0
1631,False,0,0,0,0,0
1632,False,0,0,0,0,0
1633,False,0,0,0,0,0
1634,False,0,0,0,0,0
1635,False,0,0,0,0,0
1636,False,0,0,0,0,0
1637,False,0,0,0,0,0
1638,False,0,0,0,0,0
1639,False,0,0,0,0,0
1640,False,0,0,0,0,0
1641,False,0,0,0,0,0
1642,False,0,0,0,0,0
1643,False,0,0,0,0,0
1644,False,0,0,0,0,0
1645,False,0,0,0,0,0
1646,False,0,0,0,0,0
1647,False,0,0,0,0,0
1648,False,0,0,0,0,0
1649,False,0,0,0,0,0
1650,False,0,0,0,0,0
1651,False,0,0,0,0,0
1652,False,0,0,0,0,0
1653,False,0,0,0,0,0
1654,False,0,0,0,0,0
1655,False,0,0,0,0,0
1656,False,0,0,0,0,0
1657,False,0,0,0,0,0
1658,False,0,0,0,0,0
1659,False,0,0,0,0,0
1660,False,0,0,0,0,0
1661,False,0,0,0,0,0
1662,True,15129.223402759875,0.15112487971782684,0.3189709782600403,0.05619189143180847,0.017217427492141724
1663,False,0,0,0,0,0
1664,False,0,0,0,0,0
1665,False,0,0,0,0,0
1666,False,0,0,0,0,0
1667,False,0,0,0,0,0
1668,False,0,0,0,0,0
1669,False,0,0,0,0,0
1670,False,0,0,0,0,0
1671,False,0,0,0,0,0
1672,False,0,0,0,0,0
1673,False,0,0,0,0,0
1674,True,56540.28808389242,0.07067157328128815,0.1623716950416565,0.03777569532394409,0
1675,False,0,0,0,0,0
1676,False,0,0,0,0,0
1677,False,0,0,0,0,0
1678,False,0,0,0,0,0
1679,False,0,0,0,0,0
1680,False,0,0,0,0,0
1681,False,0,0,0,0,0
1682,False,0,0,0,0,0
1683,False,0,0,0,0,0
1684,False,0,0,0,0,0
1685,True,8046.15823392949,0.2659536600112915,0.534323513507843,0.15063059329986572,0.03539648652076721
1686,False,0,0,0,0,0
1687,False,0,0,0,0,0
1688,False,0,0,0,0,0
1689,False,0,0,0,0,0
1690,False,0,0,0,0,0
1691,False,0,0,0,0,0
1692,True,236972.8913584948,0.00919283926486969,0.09844714403152466,0.059568047523498535,0.017343789339065552
1693,False,0,0,0,0,0
1694,False,0,0,0,0,0
1695,False,0,0,0,0,0
1696,False,0,0,0,0,0
1697,False,0,0,0,0,0
1698,False,0,0,0,0,0
1699,False,0,0,0,0,0
1700,False,0,0,0,0,0
1701,False,0,0,0,0,0
1702,False,0,0,0,0,0
1703,False,0,0,0,0,0
1704,False,0,0,0,0,0
1705,False,0,0,0,0,0
1706,False,0,0,0,0,0
1707,False,0,0,0,0,0
1708,False,0,0,0,0,0
1709,False,0,0,0,0,0
1710,False,0,0,0,0,0
1711,False,0,0,0,0,0
1712,False,0,0,0,0,0
1713,False,0,0,0,0,0
1714,False,0,0,0,0,0
1715,False,0,0,0,0,0
1716,False,0,0,0,0,0
1717,False,0,0,0,0,0
1718,False,0,0,0,0,0
1719,False,0,0,0,0,0
1720,False,0,0,0,0,0
1721,False,0,0,0,0,0
1722,True,6042.6914784533665,0.21859411895275116,0.3710225224494934,0.1021745502948761,0.01543477177619934
1723,False,0,0,0,0,0
1724,False,0,0,0,0,0
1725,False,0,0,0,0,0
1726,False,0,0,0,0,0
1727,False,0,0,0,0,0
1728,False,0,0,0,0,0
1729,True,9897.834889814649,0.3545439839363098,0.4628262519836426,0.23895591497421265,0
1730,False,0,0,0,0,0
1731,False,0,0,0,0,0
1732,False,0,0,0,0,0
1733,False,0,0,0,0,0
1734,False,0,0,0,0,0
1735,False,0,0,0,0,0
1736,False,0,0,0,0,0
1737,False,0,0,0,0,0
1738,False,0,0,0,0,0
1739,True,7448.924122264367,0.16036494076251984,0.33523017168045044,0.07627961039543152,0
1740,False,0,0,0,0,0
1741,False,0,0,0,0,0
1742,False,0,0,0,0,0
1743,False,0,0,0,0,0
1744,False,0,0,0,0,0
1745,False,0,0,0,0,0
1746,False,0,0,0,0,0
1747,False,0,0,0,0,0
1748,False,0,0,0,0,0
1749,False,0,0,0,0,0
1750,False,0,0,0,0,0
1751,False,0,0,0,0,0
1752,False,0,0,0,0,0
1753,True,11571.220013619102,0.3052505850791931,0.6339920163154602,0.22394943237304688,0.06681826710700989
1754,False,0,0,0,0,0
1755,False,0,0,0,0,0
1756,False,0,0,0,0,0
1757,False,0,0,0,0,0
1758,False,0,0,0,0,0
1759,False,0,0,0,0,0
1760,False,0,0,0,0,0
1761,False,0,0,0,0,0
1762,False,0,0,0,0,0
1763,False,0,0,0,0,0
1764,False,0,0,0,0,0
1765,False,0,0,0,0,0
1766,False,0,0,0,0,0
1767,False,0,0,0,0,0
1768,False,0,0,0,0,0
1769,False,0,0,0,0,0
1770,False,0,0,0,0,0
1771,False,0,0,0,0,0
1772,False,0,0,0,0,0
1773,False,0,0,0,0,0
1774,False,0,0,0,0,0
1775,False,0,0,0,0,0
1776,False,0,0,0,0,0
1777,False,0,0,0,0,0
1778,False,0,0,0,0,0
1779,False,0,0,0,0,0
1780,False,0,0,0,0,0
1781,True,13381.74597698506,0.10452784597873688,0.2032826542854309,0.05003547668457031,0.02715209126472473
1782,False,0,0,0,0,0
1783,False,0,0,0,0,0
1784,False,0,0,0,0,0
1785,False,0,0,0,0,0
1786,False,0,0,0,0,0
1787,False,0,0,0,0,0
1788,False,0,0,0,0,0
1789,False,0,0,0,0,0
1790,False,0,0,0,0,0
1791,False,0,0,0,0,0
1792,False,0,0,0,0,0
1793,False,0,0,0,0,0
1794,False,0,0,0,0,0
1795,False,0,0,0,0,0
1796,False,0,0,0,0,0
1797,True,697517.5640627013,0,0.0018323063850402832,0,0
1798,False,0,0,0,0,0
1799,False,0,0,0,0,0
1800,False,0,0,0,0,0
1801,True,12905.942726333658,0.35656899213790894,0.6179857850074768,0.2005719542503357,0.04236140847206116
1802,False,0,0,0,0,0
1803,False,0,0,0,0,0
1804,False,0,0,0,0,0
1805,False,0,0,0,0,0
1806,False,0,0,0,0,0
1807,False,0,0,0,0,0
1808,True,8846.66259499671,0.10546062886714935,0.14889079332351685,0.02933347225189209,0.011088639497756958
1809,False,0,0,0,0,0
1810,False,0,0,0,0,0
1811,False,0,0,0,0,0
1812,False,0,0,0,0,0
1813,False,0,0,0,0,0
1814,False,0,0,0,0,0
1815,False,0,0,0,0,0
1816,False,0,0,0,0,0
1817,False,0,0,0,0,0
1818,True,13794.803356336339,0.07725585997104645,0.16690093278884888,0.024801194667816162,0.024372488260269165
1819,False,0,0,0,0,0
1820,False,0,0,0,0,0
1821,False,0,0,0,0,0
1822,False,0,0,0,0,0
1823,True,7503.290616450244,0.1614850014448166,0.3352273106575012,0.11444088816642761,0.055785566568374634
1824,True,1121493.731405703,0,0.020421087741851807,0.005125939846038818,0.01833537220954895
1825,False,0,0,0,0,0
1826,True,1287496.9541906437,0.004690065979957581,0.011715233325958252,0.004602104425430298,0
1827,True,4055.596030899539,0.19247199594974518,0.2642673850059509,0.12000265717506409,0
1828,True,1067837.281533655,0.01622055470943451,0.015965044498443604,0.017552196979522705,0.008912593126296997
1829,False,0,0,0,0,0
1830,True,344860.1335289357,0.14433608949184418,0.10705965757369995,0.10142004489898682,0
1831,True,23357.822303462643,0.1737831085920334,0.21407681703567505,0.13606181740760803,0
1832,False,0,0,0,0,0
1833,False,0,0,0,0,0
1834,False,0,0,0,0,0
1835,False,0,0,0,0,0
1836,False,0,0,0,0,0
1837,False,0,0,0,0,0
1838,False,0,0,0,0,0
1839,False,0,0,0,0,0
1840,False,0,0,0,0,0
1841,False,0,0,0,0,0
1842,False,0,0,0,0,0
1843,False,0,0,0,0,0
1844,False,0,0,0,0,0
1845,False,0,0,0,0,0
1846,True,1822986.6436743878,0.02613602578639984,0,0,0.0253237783908844
1847,False,0,0,0,0,0
1848,False,0,0,0,0,0
1849,False,0,0,0,0,0
1850,False,0,0,0,0,0
1851,False,0,0,0,0,0
1852,False,0,0,0,0,0
1853,True,4507.776589602889,0.17539726197719574,0.22998088598251343,0.08956795930862427,0
1854,False,0,0,0,0,0
1855,False,0,0,0,0,0
1856,False,0,0,0,0,0
1857,True,1097512.6728161962,0.01844833791255951,0,0,0.006158381700515747
1858,True,1231464.1067564827,0.005207344889640808,0.0069923996925354,0.002934008836746216,0
1859,False,0,0,0,0,0
1860,False,0,0,0,0,0
1861,False,0,0,0,0,0
1862,False,0,0,0,0,0
1863,True,3475.667638497591,0.19576697051525116,0.32054394483566284,0.11126667261123657,0
1864,False,0,0,0,0,0
1865,True,1146916.7315157854,0.014800295233726501,0.008076131343841553,0.012574732303619385,0
1866,False,0,0,0,0,0
1867,False,0,0,0,0,0
1868,False,0,0,0,0,0
1869,False,0,0,0,0,0
1870,True,16056.12552123626,0.31981611251831055,0.6203603148460388,0.22376054525375366,0
1871,False,0,0,0,0,0
